	2.000000E-5	-0.001068	-0.026093	0.511780
	4.000000E-5	-0.000916	-0.024872	0.510254
	6.000000E-5	-0.001678	-0.018921	0.511780
	8.000000E-5	-0.001831	-0.019531	0.507507
	0.000100	-0.001373	-0.019379	0.506592
	0.000120	-0.002747	-0.020905	0.506592
	0.000140	-0.004730	-0.019379	0.505371
	0.000160	-0.003967	-0.019684	0.505981
	0.000180	-0.002441	-0.018311	0.505981
	0.000200	-0.005798	-0.016174	0.508423
	0.000220	-0.004730	-0.017395	0.506287
	0.000240	-0.005341	-0.015259	0.503845
	0.000260	-0.009766	-0.016022	0.502625
	0.000280	-0.010223	-0.014648	0.504761
	0.000300	-0.013885	-0.016632	0.504761
	0.000320	-0.015106	-0.017395	0.505066
	0.000340	-0.012360	-0.018768	0.502319
	0.000360	-0.016022	-0.019379	0.505066
	0.000380	-0.013733	-0.018158	0.506897
	0.000400	-0.014801	-0.020142	0.506592
	0.000420	-0.015106	-0.021210	0.507507
	0.000440	-0.013580	-0.020752	0.505371
	0.000460	-0.011902	-0.018616	0.506897
	0.000480	-0.009918	-0.020752	0.508728
	0.000500	-0.010834	-0.021210	0.506897
	0.000520	-0.012970	-0.019531	0.507507
	0.000540	-0.009613	-0.016937	0.508118
	0.000560	-0.010376	-0.020599	0.506592
	0.000580	-0.005646	-0.018005	0.512085
	0.000600	-0.005188	-0.015411	0.515442
	0.000620	-0.008698	-0.018005	0.515442
	0.000640	-0.006409	-0.016785	0.518188
	0.000660	-0.005798	-0.018616	0.519714
	0.000680	-0.005646	-0.018921	0.519104
	0.000700	-0.001678	-0.019531	0.520325
	0.000720	-0.003662	-0.017853	0.523682
	0.000740	-0.002747	-0.020752	0.523071
	0.000760	-0.000610	-0.018768	0.528870
	0.000780	0.001221	-0.019226	0.533447
	0.000800	-0.001373	-0.019684	0.534058
	0.000820	-0.001984	-0.018311	0.535583
	0.000840	-0.004120	-0.021515	0.539246
	0.000860	-0.001373	-0.021973	0.535889
	0.000880	-0.004425	-0.023499	0.538025
	0.000900	-0.003510	-0.021973	0.540771
	0.000920	-0.003510	-0.021210	0.535889
	0.000940	-0.001984	-0.022125	0.534973
	0.000960	0.000153	-0.020294	0.533752
	0.000980	0.000458	-0.020142	0.541687
	0.001000	0.000153	-0.016479	0.539856
	0.001020	0.001678	-0.015869	0.541382
	0.001040	0.002594	-0.017090	0.547791
	0.001060	0.001068	-0.010223	0.553589
	0.001080	0.003357	-0.009613	0.559082
	0.001100	0.003510	-0.010986	0.557251
	0.001120	0.001068	-0.013885	0.554810
	0.001140	-0.002136	-0.010529	0.559387
	0.001160	-0.005951	-0.009766	0.555420
	0.001180	-0.002899	-0.006409	0.555420
	0.001200	-0.007629	-0.006714	0.554504
	0.001220	-0.006714	-0.008545	0.555115
	0.001240	-0.007935	-0.007629	0.556335
	0.001260	-0.008850	-0.008545	0.556641
	0.001280	-0.011749	-0.006104	0.558472
	0.001300	-0.008392	-0.006561	0.559692
	0.001320	-0.005341	-0.008240	0.554504
	0.001340	-0.002899	-0.009003	0.552368
	0.001360	-0.003967	-0.010071	0.553589
	0.001380	0.000153	-0.008698	0.552979
	0.001400	0.000916	-0.008087	0.549011
	0.001420	-0.002136	-0.008545	0.544739
	0.001440	-0.002136	-0.008392	0.548096
	0.001460	-0.004272	-0.008392	0.549927
	0.001480	-0.000305	-0.008850	0.549927
	0.001500	0.000763	-0.008698	0.546875
	0.001520	-0.000916	-0.011139	0.545959
	0.001540	0.001221	-0.012512	0.546265
	0.001560	-0.002594	-0.012817	0.547180
	0.001580	-0.005646	-0.013885	0.552673
	0.001600	-0.008240	-0.018768	0.552063
	0.001620	-0.007172	-0.018463	0.554199
	0.001640	-0.008698	-0.018005	0.558167
	0.001660	-0.010223	-0.018616	0.553589
	0.001680	-0.005493	-0.017548	0.553894
	0.001700	-0.006561	-0.018616	0.556335
	0.001720	-0.003357	-0.018005	0.549316
	0.001740	-0.003662	-0.020447	0.543518
	0.001760	-0.006104	-0.021210	0.541687
	0.001780	-0.008698	-0.020447	0.535278
	0.001800	-0.008240	-0.019379	0.536194
	0.001820	-0.007782	-0.015869	0.535583
	0.001840	-0.004730	-0.014343	0.535278
	0.001860	-0.007324	-0.014038	0.541687
	0.001880	-0.010071	-0.012817	0.541687
	0.001900	-0.005798	-0.008850	0.541382
	0.001920	-0.009766	-0.009308	0.541077
	0.001940	-0.011292	-0.014038	0.538330
	0.001960	-0.007172	-0.014191	0.535889
	0.001980	-0.006866	-0.015106	0.534668
	0.002000	-0.003662	-0.014191	0.534973
	0.002020	-0.000305	-0.013275	0.537415
	0.002040	-0.004272	-0.013275	0.536804
	0.002060	-0.002899	-0.014038	0.535889
	0.002080	-0.002441	-0.012970	0.538025
	0.002100	-0.002441	-0.012665	0.540466
	0.002120	-0.005188	-0.013428	0.549011
	0.002140	-0.007782	-0.012970	0.553284
	0.002160	-0.004883	-0.014648	0.548096
	0.002180	-0.006104	-0.015869	0.548401
	0.002200	-0.010834	-0.013885	0.549622
	0.002220	-0.012207	-0.013733	0.549316
	0.002240	-0.013885	-0.012360	0.549622
	0.002260	-0.013428	-0.013275	0.543823
	0.002280	-0.015564	-0.012665	0.542908
	0.002300	-0.011292	-0.012054	0.544128
	0.002320	-0.012970	-0.010681	0.541382
	0.002340	-0.012817	-0.010986	0.539246
	0.002360	-0.012970	-0.007324	0.540161
	0.002380	-0.011749	-0.006256	0.541382
	0.002400	-0.008545	-0.007172	0.545349
	0.002420	-0.009918	-0.010223	0.549316
	0.002440	-0.015259	-0.009003	0.556946
	0.002460	-0.020142	-0.009766	0.562439
	0.002480	-0.022278	-0.010071	0.560608
	0.002500	-0.025940	-0.006714	0.560303
	0.002520	-0.025177	-0.006409	0.571594
	0.002540	-0.024872	-0.005188	0.570374
	0.002560	-0.023804	-0.005188	0.570374
	0.002580	-0.017090	-0.005493	0.564575
	0.002600	-0.016327	-0.007782	0.567932
	0.002620	-0.014954	-0.009766	0.564270
	0.002640	-0.009918	-0.009918	0.567017
	0.002660	-0.010223	-0.009613	0.567017
	0.002680	-0.014954	-0.013275	0.565186
	0.002700	-0.014954	-0.017395	0.563660
	0.002720	-0.016327	-0.013885	0.565186
	0.002740	-0.016022	-0.013123	0.561523
	0.002760	-0.013428	-0.017700	0.563660
	0.002780	-0.013580	-0.019989	0.557861
	0.002800	-0.015106	-0.015259	0.564270
	0.002820	-0.018921	-0.016022	0.566711
	0.002840	-0.016327	-0.013428	0.561218
	0.002860	-0.014496	-0.013428	0.556946
	0.002880	-0.014343	-0.014496	0.562744
	0.002900	-0.017242	-0.017395	0.565796
	0.002920	-0.015717	-0.016022	0.575256
	0.002940	-0.017242	-0.016785	0.577698
	0.002960	-0.018311	-0.019226	0.570679
	0.002980	-0.014801	-0.018921	0.570374
	0.003000	-0.010986	-0.019531	0.571594
	0.003020	-0.008392	-0.020294	0.571289
	0.003040	-0.007324	-0.017548	0.569458
	0.003060	-0.008545	-0.017548	0.563660
	0.003080	-0.010986	-0.017090	0.558167
	0.003100	-0.011292	-0.017090	0.557251
	0.003120	-0.016632	-0.021057	0.554504
	0.003140	-0.013275	-0.022583	0.553894
	0.003160	-0.012512	-0.025482	0.555115
	0.003180	-0.011902	-0.024567	0.551758
	0.003200	-0.010834	-0.022736	0.552368
	0.003220	-0.014191	-0.021210	0.552368
	0.003240	-0.011444	-0.019226	0.551147
	0.003260	-0.012054	-0.018311	0.552368
	0.003280	-0.010681	-0.016479	0.555725
	0.003300	-0.011749	-0.016632	0.557251
	0.003320	-0.014038	-0.015717	0.553589
	0.003340	-0.008545	-0.014038	0.560913
	0.003360	-0.005341	-0.014038	0.565796
	0.003380	-0.005035	-0.010376	0.567627
	0.003400	-0.004883	-0.012817	0.563660
	0.003420	-0.002441	-0.010834	0.562439
	0.003440	-0.000305	-0.011139	0.558472
	0.003460	-0.000305	-0.012970	0.553894
	0.003480	0.004578	-0.011292	0.554199
	0.003500	0.006256	-0.012512	0.552673
	0.003520	0.004120	-0.013733	0.556946
	0.003540	-0.001526	-0.015259	0.563049
	0.003560	0.000305	-0.012360	0.563354
	0.003580	-0.003967	-0.009460	0.572510
	0.003600	-0.003510	-0.008545	0.570984
	0.003620	-0.003204	-0.006714	0.569458
